CellID,SpotID,CellType
V12556,S1011,Gad2
V12557,S388,Cajal Retzius
V12558,S3961,Entorhinal
V12559,S2093,Fibroblast
V12560,S2218,Cajal Retzius
V12561,S4283,Cajal Retzius
V12562,S2632,Ependyma
V12563,S963,Polydendrocyte
V12564,S2877,Dentate
V12565,S2242,Neurogenesis
V12566,S1590,Astrocyte
V12567,S1699,Ependyma
V12568,S219,Cajal Retzius
V12569,S543,Cajal Retzius
V12570,S1860,Neurogenesis
V12571,S4207,Gad2
V12572,S4131,Neurogenesis
V12573,S1813,Microglia
V12574,S2740,Dentate
V12575,S3724,Ependyma
V12576,S1538,Endothelial
V12577,S795,Dentate
V12578,S348,Astrocyte
V12579,S977,Dentate
V12580,S4224,Cajal Retzius
V12581,S2568,Polydendrocyte
V12582,S3575,Entorhinal
V12583,S4602,Ependyma
V12584,S70,Cajal Retzius
V12585,S2168,Neurogenesis
V12586,S943,Cajal Retzius
V12587,S3673,Cajal Retzius
V12588,S766,Cajal Retzius
V12589,S4223,Cajal Retzius
V12590,S2035,Sic17ab
V12591,S3789,Entorhinal
V12592,S495,Polydendrocyte
V12593,S2046,Neurogenesis
V12594,S573,Neurogenesis
V12595,S3767,Cajal Retzius
V12596,S1546,Dentate
V12597,S3013,Dentate
V12598,S3637,Fibroblast
V12599,S3238,Dentate
V12600,S1237,Gad2
V12601,S823,Microglia
V12602,S1493,Sic17ab
V12603,S1607,Neurogenesis
V12604,S2395,Dentate
V12605,S720,Dentate
V12606,S304,Sic17ab
V12607,S1731,Dentate
V12608,S1162,Oligodendrocyte
V12609,S538,Cajal Retzius
V12610,S2292,Neurogenesis
V12611,S4087,Sic17ab
V12612,S830,Neurogenesis
V12613,S1593,Astrocyte
V12614,S1960,Cajal Retzius
V12615,S4288,Cajal Retzius
V12616,S1533,Cajal Retzius
V12617,S1407,Gad2
V12618,S2063,Neurogenesis
V12619,S3000,Cajal Retzius
V12620,S1099,Polydendrocyte
V12621,S1912,Oligodendrocyte
V12622,S2965,Cajal Retzius
V12623,S531,Astrocyte
V12624,S1941,Dentate
V12625,S3322,Cajal Retzius
V12626,S868,Neurogenesis
V12627,S2572,Cajal Retzius
V12628,S3025,Microglia
V12629,S1168,Dentate
V12630,S1230,Mural
V12631,S3110,Fibroblast
V12632,S714,Cajal Retzius
V12633,S4590,Astrocyte
V12634,S3063,Microglia
V12635,S3228,Cajal Retzius
V12636,S843,Polydendrocyte
V12637,S152,Neurogenesis
V12638,S3151,Fibroblast
V12639,S4055,Neurogenesis
V12640,S3045,Dentate
V12641,S512,Dentate
V12642,S737,Neurogenesis
V12643,S4027,Sic17ab
V12644,S691,Ependyma
V12645,S797,Dentate
V12646,S3387,Cajal Retzius
V12647,S152,Sic17ab
V12648,S627,Ependyma
V12649,S4049,Cajal Retzius
V12650,S1602,Polydendrocyte
V12651,S1688,CA1
V12652,S1488,Astrocyte
V12653,S3501,Choroid
V12654,S1457,Neurogenesis
V12655,S252,Dentate
V12656,S959,Astrocyte
V12657,S2005,CA1
V12658,S3145,Endothelial
V12659,S37,Cajal Retzius
V12660,S4428,Neurogenesis
V12661,S3626,Microglia
V12662,S3683,Neurogenesis
V12663,S4550,Entorhinal
V12664,S233,Cajal Retzius
V12665,S565,Cajal Retzius
V12666,S3755,Astrocyte
V12667,S908,Entorhinal
V12668,S1673,Astrocyte
V12669,S3437,Choroid
V12670,S1222,Cajal Retzius
V12671,S1335,Microglia
V12672,S2865,Gad2
V12673,S3892,Cajal Retzius
V12674,S4288,Neurogenesis
V12675,S1274,Astrocyte
V12676,S1752,Polydendrocyte
V12677,S4364,Microglia
V12678,S3695,Choroid
V12679,S4058,Cajal Retzius
V12680,S257,Sic17ab
V12681,S1562,Ependyma
V12682,S348,Dentate
V12683,S2752,Cajal Retzius
V12684,S4076,Neurogenesis
V12685,S4049,Neurogenesis
V12686,S2398,Dentate
V12687,S1563,Astrocyte
V12688,S3421,Dentate
V12689,S1770,Astrocyte
V12690,S762,Sic17ab
V12691,S588,Cajal Retzius
V12692,S3609,Microglia
V12693,S2958,Cajal Retzius
V12694,S3218,Neurogenesis
V12695,S3868,Microglia
V12696,S2218,Cajal Retzius
V12697,S3692,Dentate
V12698,S761,Cajal Retzius
V12699,S345,Cajal Retzius
V12700,S229,Sic17ab
V12701,S1830,Dentate
V12702,S3690,Microglia
V12703,S587,Entorhinal
V12704,S2874,Endothelial
V12705,S2916,Neurogenesis
V12706,S1865,Neurogenesis
V12707,S3419,CA1
V12708,S3939,Dentate
V12709,S43,Cajal Retzius
V12710,S2609,Cajal Retzius
V12711,S1926,Dentate
V12712,S269,Cajal Retzius
V12713,S513,Cajal Retzius
V12714,S2672,Astrocyte
V12715,S1146,Ependyma
V12716,S3202,Neurogenesis
V12717,S1089,Sic17ab
V12718,S4378,Ependyma
V12719,S1830,Neurogenesis
V12720,S2947,Oligodendrocyte
V12721,S1060,Dentate
V12722,S2501,Endothelial
V12723,S2554,Polydendrocyte
V12724,S1291,Ependyma
V12725,S3682,Cajal Retzius
V12726,S3612,Ependyma
V12727,S2226,Astrocyte
V12728,S4212,Cajal Retzius
V12729,S2579,Microglia
V12730,S4550,Gad2
V12731,S1355,Endothelial
V12732,S2352,Dentate
V12733,S1162,Astrocyte
V12734,S3299,Cajal Retzius
V12735,S3839,Cajal Retzius
V12736,S2691,Cajal Retzius
V12737,S744,Cajal Retzius
V12738,S2636,Cajal Retzius
V12739,S1957,Cajal Retzius
V12740,S1838,Astrocyte
V12741,S4328,Cajal Retzius
V12742,S2871,Astrocyte
V12743,S3389,Cajal Retzius
V12744,S2716,Polydendrocyte
V12745,S3610,Microglia
V12746,S1364,Entorhinal
V12747,S3625,Endothelial
V12748,S3885,Cajal Retzius
V12749,S1918,Sic17ab
V12750,S2125,Dentate
V12751,S2626,Neurogenesis
V12752,S2581,Dentate
V12753,S322,Cajal Retzius
V12754,S1242,Gad2
V12755,S2409,Sic17ab
V12756,S2173,Entorhinal
V12757,S3833,Gad2
V12758,S2091,Ependyma
V12759,S2287,Astrocyte
V12760,S989,Dentate
V12761,S396,Fibroblast
V12762,S3010,Astrocyte
V12763,S427,Cajal Retzius
V12764,S3592,Ependyma
V12765,S4542,Entorhinal
V12766,S2517,Endothelial
V12767,S1586,Sic17ab
V12768,S2289,Astrocyte
V12769,S1922,Neurogenesis
V12770,S2566,Cajal Retzius
V12771,S1177,Polydendrocyte
V12772,S795,Neurogenesis
V12773,S3973,Cajal Retzius
V12774,S980,Microglia
V12775,S2645,Microglia
V12776,S2821,Entorhinal
V12777,S3397,Choroid
V12778,S3290,Endothelial
V12779,S1847,Cajal Retzius
V12780,S3932,Microglia
V12781,S2088,Astrocyte
V12782,S333,Cajal Retzius
V12783,S137,Cajal Retzius
V12784,S2916,Cajal Retzius
V12785,S2572,Fibroblast
V12786,S3718,Sic17ab
V12787,S1857,Microglia
V12788,S1707,Dentate
V12789,S1781,Dentate
V12790,S4136,Ependyma
V12791,S2178,Neurogenesis
V12792,S529,Astrocyte
V12793,S1427,Cajal Retzius
V12794,S1219,Endothelial
V12795,S2825,Cajal Retzius
V12796,S3547,Ependyma
V12797,S1532,Entorhinal
V12798,S2733,Astrocyte
V12799,S3338,Dentate
V12800,S4009,Cajal Retzius
V12801,S3052,Dentate
V12802,S1457,Gad2
V12803,S973,Neurogenesis
V12804,S4225,Ependyma
V12805,S853,Microglia
V12806,S3787,Ependyma
V12807,S1236,Ependyma
V12808,S433,Cajal Retzius
V12809,S1147,Dentate
V12810,S285,Cajal Retzius
V12811,S3595,Polydendrocyte
V12812,S2196,Cajal Retzius
V12813,S281,Cajal Retzius
V12814,S3324,Sic17ab
V12815,S818,Sic17ab
V12816,S2674,Choroid
V12817,S3527,Dentate
V12818,S649,Dentate
V12819,S3036,Cajal Retzius
V12820,S1720,Neurogenesis
V12821,S3431,Neurogenesis
V12822,S1584,Sic17ab
V12823,S1227,Cajal Retzius
V12824,S4332,Polydendrocyte
V12825,S2518,Astrocyte
V12826,S1104,Polydendrocyte
V12827,S2664,Cajal Retzius
V12828,S42,Cajal Retzius
V12829,S1636,Neurogenesis
V12830,S3939,Cajal Retzius
V12831,S455,Sic17ab
V12832,S2789,Ependyma
V12833,S753,Sic17ab
V12834,S3306,Dentate
V12835,S4417,Cajal Retzius
V12836,S3199,Dentate
V12837,S1179,Dentate
V12838,S1806,Cajal Retzius
V12839,S2223,Cajal Retzius
V12840,S3591,Sic17ab
V12841,S970,Entorhinal
V12842,S1945,Sic17ab
V12843,S110,Sic17ab
V12844,S1626,Dentate
V12845,S1577,Entorhinal
V12846,S1526,Cajal Retzius
V12847,S1941,Microglia
V12848,S3997,Cajal Retzius
V12849,S2503,Cajal Retzius
V12850,S4163,Fibroblast
V12851,S4500,Cajal Retzius
V12852,S3813,Neurogenesis
V12853,S2146,Cajal Retzius
V12854,S654,Dentate
V12855,S663,Endothelial
V12856,S558,Cajal Retzius
V12857,S1601,Astrocyte
V12858,S2424,Cajal Retzius
V12859,S197,Sic17ab
V12860,S1308,Ependyma
V12861,S1898,Cajal Retzius
V12862,S485,Neurogenesis
V12863,S2642,Ependyma
V12864,S1252,Neurogenesis
V12865,S2332,Cajal Retzius
V12866,S2694,Neurogenesis
V12867,S2497,Neurogenesis
V12868,S1053,Cajal Retzius
V12869,S1948,Cajal Retzius
V12870,S3785,Dentate
V12871,S634,Cajal Retzius
V12872,S1708,Sic17ab
V12873,S4133,Astrocyte
V12874,S4392,Ependyma
V12875,S2149,Cajal Retzius
V12876,S2374,Dentate
V12877,S763,Microglia
V12878,S885,Dentate
V12879,S3093,Neurogenesis
V12880,S2714,Oligodendrocyte
V12881,S1938,Gad2
V12882,S3996,Dentate
V12883,S3977,Neurogenesis
V12884,S1764,Sic17ab
V12885,S4410,Microglia
V12886,S1105,Neurogenesis
V12887,S903,Neurogenesis
V12888,S3240,Dentate
V12889,S3304,Ependyma
V12890,S104,Cajal Retzius
V12891,S3505,Choroid
V12892,S3703,Cajal Retzius
V12893,S225,Cajal Retzius
V12894,S3444,Cajal Retzius
V12895,S4113,Cajal Retzius
V12896,S3181,Cajal Retzius
V12897,S2395,Ependyma
V12898,S1615,Microglia
V12899,S382,Cajal Retzius
V12900,S1243,Sic17ab
V12901,S514,Cajal Retzius
V12902,S3832,Cajal Retzius
V12903,S4071,Cajal Retzius
V12904,S2811,Endothelial
V12905,S3276,Ependyma
V12906,S2886,Astrocyte
V12907,S1869,Cajal Retzius
V12908,S2616,Polydendrocyte
V12909,S759,Ependyma
V12910,S752,Cajal Retzius
V12911,S830,Neurogenesis
V12912,S390,Cajal Retzius
V12913,S1664,Astrocyte
V12914,S2284,Cajal Retzius
V12915,S750,Cajal Retzius
V12916,S1224,Dentate
V12917,S2520,Neurogenesis
V12918,S2107,Fibroblast
V12919,S3350,Cajal Retzius
V12920,S1237,Sic17ab
V12921,S849,Astrocyte
V12922,S1936,Microglia
V12923,S2164,Dentate
V12924,S2747,Cajal Retzius
V12925,S3729,Gad2
V12926,S2180,Sic17ab
V12927,S3574,Entorhinal
V12928,S1271,Endothelial
V12929,S1576,Cajal Retzius
V12930,S1579,Sic17ab
V12931,S808,Cajal Retzius
V12932,S2807,Neurogenesis
V12933,S3633,Choroid
V12934,S3932,Neurogenesis
V12935,S737,Gad2
V12936,S2319,Dentate
V12937,S2886,Endothelial
V12938,S4003,Cajal Retzius
V12939,S108,Dentate
V12940,S3830,Cajal Retzius
V12941,S2259,Ependyma
V12942,S3167,Neurogenesis
V12943,S2885,Cajal Retzius
V12944,S847,Ependyma
V12945,S4060,Ependyma
V12946,S1628,Astrocyte
V12947,S3630,Choroid
V12948,S2705,Polydendrocyte
V12949,S1034,Dentate
V12950,S2754,Microglia
V12951,S3975,Entorhinal
V12952,S3747,Cajal Retzius
V12953,S3188,Neurogenesis
V12954,S4107,Dentate
V12955,S380,Dentate
V12956,S3075,Cajal Retzius
V12957,S2255,Fibroblast
V12958,S3008,Ependyma
V12959,S3434,Neurogenesis
V12960,S682,Dentate
V12961,S4195,Cajal Retzius
V12962,S3282,Neurogenesis
V12963,S1868,Cajal Retzius
V12964,S223,Dentate
V12965,S589,Neurogenesis
V12966,S1256,Endothelial
V12967,S2367,Dentate
V12968,S3694,Microglia
V12969,S2091,Polydendrocyte
V12970,S2982,Polydendrocyte
V12971,S3566,Choroid
V12972,S405,Ependyma
V12973,S2659,Neurogenesis
V12974,S4591,Neurogenesis
V12975,S1540,Ependyma
V12976,S2411,Cajal Retzius
V12977,S881,Neurogenesis
V12978,S4332,Cajal Retzius
V12979,S3040,Neurogenesis
V12980,S4383,Ependyma
V12981,S2289,Cajal Retzius
V12982,S703,Cajal Retzius
V12983,S1941,Astrocyte
V12984,S3948,Choroid
V12985,S2778,Polydendrocyte
V12986,S4208,Neurogenesis
V12987,S4072,Neurogenesis
V12988,S3504,Choroid
V12989,S3659,Gad2
V12990,S3168,Microglia
V12991,S289,Cajal Retzius
V12992,S4099,Ependyma
V12993,S3697,Choroid
V12994,S811,Cajal Retzius
V12995,S1155,Sic17ab
V12996,S1840,Astrocyte
V12997,S227,Cajal Retzius
V12998,S4562,Sic17ab
V12999,S2259,Entorhinal
V13000,S3051,Cajal Retzius
V13001,S1635,Dentate
V13002,S2892,Polydendrocyte
V13003,S3252,Cajal Retzius
V13004,S2669,Cajal Retzius
V13005,S3775,Microglia
V13006,S2137,Cajal Retzius
V13007,S1286,Ependyma
V13008,S4016,Cajal Retzius
V13009,S2931,Neurogenesis
V13010,S173,Cajal Retzius
V13011,S2512,Polydendrocyte
V13012,S2026,Cajal Retzius
V13013,S2458,Astrocyte
V13014,S2088,Polydendrocyte
V13015,S816,Astrocyte
V13016,S2959,Sic17ab
V13017,S3894,Neurogenesis
V13018,S2598,Sic17ab
V13019,S4170,Choroid
V13020,S1599,Cajal Retzius
V13021,S2551,Dentate
V13022,S3188,Dentate
V13023,S4412,Microglia
V13024,S4191,Endothelial
V13025,S1920,Cajal Retzius
V13026,S2037,Sic17ab
V13027,S2597,Dentate
V13028,S1900,Dentate
V13029,S900,Astrocyte
V13030,S1669,Cajal Retzius
V13031,S1765,Dentate
V13032,S1907,Microglia
V13033,S1216,Sic17ab
V13034,S3769,Cajal Retzius
V13035,S1879,Entorhinal
V13036,S1909,Dentate
V13037,S2055,Polydendrocyte
V13038,S640,Gad2
V13039,S3030,Dentate
V13040,S3236,Dentate
V13041,S875,Cajal Retzius
V13042,S1524,Sic17ab
V13043,S1975,CA1
V13044,S3847,Astrocyte
V13045,S3169,Cajal Retzius
V13046,S3021,Cajal Retzius
V13047,S1766,Polydendrocyte
V13048,S989,CA1
V13049,S3412,Dentate
V13050,S2187,Polydendrocyte
V13051,S1347,Ependyma
V13052,S4459,Cajal Retzius
V13053,S1049,Cajal Retzius
V13054,S4324,Cajal Retzius
V13055,S2404,Neurogenesis
V13056,S421,Polydendrocyte
V13057,S1272,Fibroblast
V13058,S583,Cajal Retzius
V13059,S3706,Ependyma
V13060,S3885,Astrocyte
V13061,S839,Neurogenesis
V13062,S2916,Cajal Retzius
V13063,S1467,Ependyma
V13064,S1253,Polydendrocyte
V13065,S3879,Astrocyte
V13066,S4249,Ependyma
V13067,S2010,Astrocyte
V13068,S4132,Fibroblast
V13069,S2851,Neurogenesis
V13070,S2746,Fibroblast
V13071,S3319,Cajal Retzius
V13072,S1965,Polydendrocyte
V13073,S3836,Gad2
V13074,S4298,Cajal Retzius
V13075,S2636,Neurogenesis
V13076,S1346,Astrocyte
V13077,S49,Sic17ab
V13078,S564,Cajal Retzius
V13079,S1110,Cajal Retzius
V13080,S4245,Dentate
V13081,S3257,Polydendrocyte
V13082,S1117,Endothelial
V13083,S2284,Neurogenesis
V13084,S3448,Cajal Retzius
V13085,S2720,Dentate
V13086,S4170,Ependyma
V13087,S767,Cajal Retzius
V13088,S703,Microglia
V13089,S1295,Microglia
V13090,S1479,Fibroblast
V13091,S1332,Dentate
V13092,S2147,Dentate
V13093,S2396,Dentate
V13094,S3588,Ependyma
V13095,S4152,Astrocyte
V13096,S2468,Ependyma
V13097,S1271,Dentate
V13098,S2440,Astrocyte
V13099,S1636,Cajal Retzius
V13100,S3602,Ependyma
V13101,S323,Cajal Retzius
V13102,S2896,Cajal Retzius
V13103,S3663,Cajal Retzius
V13104,S574,Entorhinal
V13105,S1691,Dentate
V13106,S565,Cajal Retzius
V13107,S543,Dentate
V13108,S3123,Cajal Retzius
V13109,S3982,Ependyma
V13110,S4105,Cajal Retzius
V13111,S3188,Neurogenesis
V13112,S3447,Dentate
V13113,S462,Neurogenesis
V13114,S1528,Polydendrocyte
V13115,S2972,Astrocyte
V13116,S2001,Neurogenesis
V13117,S3870,Entorhinal
V13118,S2534,Astrocyte
V13119,S2952,Dentate
V13120,S910,Microglia
V13121,S2099,Cajal Retzius
V13122,S407,Cajal Retzius
V13123,S2969,Astrocyte
V13124,S3946,Cajal Retzius
V13125,S3447,Dentate
V13126,S1171,Cajal Retzius
V13127,S858,Dentate
V13128,S3989,Microglia
V13129,S1583,Sic17ab
V13130,S2173,Sic17ab
V13131,S2044,Microglia
V13132,S3119,Cajal Retzius
V13133,S1137,Neurogenesis
V13134,S1202,Microglia
V13135,S2969,Entorhinal
V13136,S741,Endothelial
V13137,S3170,Cajal Retzius
V13138,S4124,Cajal Retzius
V13139,S3067,Fibroblast
V13140,S690,Entorhinal
V13141,S3743,Endothelial
V13142,S2558,Neurogenesis
V13143,S2782,Neurogenesis
V13144,S1034,Dentate
V13145,S2026,Sic17ab
V13146,S1023,Ependyma
V13147,S993,Cajal Retzius
V13148,S945,Cajal Retzius
V13149,S1380,Cajal Retzius
V13150,S4247,Microglia
V13151,S4084,Astrocyte
V13152,S3305,Cajal Retzius
V13153,S3840,Cajal Retzius
V13154,S3072,Sic17ab
V13155,S2885,Microglia
V13156,S2199,Dentate
V13157,S2070,Cajal Retzius
V13158,S2767,Polydendrocyte
V13159,S2321,Neurogenesis
V13160,S3038,Cajal Retzius
V13161,S1780,Dentate
V13162,S1586,Sic17ab
V13163,S4280,Cajal Retzius
V13164,S3590,Microglia
V13165,S2922,Microglia
V13166,S3530,Neurogenesis
V13167,S767,Cajal Retzius
V13168,S4256,Dentate
V13169,S1229,Cajal Retzius
V13170,S3329,Microglia
V13171,S2090,Neurogenesis
V13172,S3167,Ependyma
V13173,S1153,Cajal Retzius
V13174,S4258,Dentate
V13175,S1434,Cajal Retzius
V13176,S3239,Sic17ab
V13177,S1474,Neurogenesis
V13178,S4234,Cajal Retzius
V13179,S1772,Microglia
V13180,S2703,Polydendrocyte
V13181,S1602,Cajal Retzius
V13182,S1562,Polydendrocyte
V13183,S3770,Cajal Retzius
V13184,S4520,Cajal Retzius
V13185,S2009,Astrocyte
V13186,S1956,Microglia
V13187,S3496,Endothelial
V13188,S4370,Cajal Retzius
V13189,S1017,Sic17ab
V13190,S145,Cajal Retzius
V13191,S4302,Dentate
V13192,S2910,Polydendrocyte
V13193,S3880,Dentate
V13194,S250,Cajal Retzius
V13195,S3603,Neurogenesis
V13196,S2025,Cajal Retzius
V13197,S1375,Dentate
V13198,S1537,Cajal Retzius
V13199,S2799,Astrocyte
V13200,S745,Dentate
V13201,S4439,Neurogenesis
V13202,S1082,Cajal Retzius
V13203,S4244,Microglia
V13204,S3396,Cajal Retzius
V13205,S639,Cajal Retzius
V13206,S145,Cajal Retzius
V13207,S144,Cajal Retzius
V13208,S679,Neurogenesis
V13209,S2941,Cajal Retzius
V13210,S1089,Sic17ab
V13211,S4283,Neurogenesis
V13212,S2123,Neurogenesis
V13213,S2290,Cajal Retzius
V13214,S3957,Cajal Retzius
V13215,S3763,Choroid
V13216,S1192,Dentate
V13217,S2984,Neurogenesis
V13218,S2086,Neurogenesis
V13219,S3321,Cajal Retzius
V13220,S2273,Dentate
V13221,S2020,Cajal Retzius
V13222,S2821,Cajal Retzius
V13223,S2550,Ependyma
V13224,S455,Cajal Retzius
V13225,S2865,Sic17ab
V13226,S3347,Dentate
V13227,S4197,Cajal Retzius
V13228,S4049,Cajal Retzius
V13229,S4471,Cajal Retzius
V13230,S4175,Cajal Retzius
V13231,S987,Microglia
V13232,S1326,Cajal Retzius
V13233,S1246,Microglia
V13234,S3885,Entorhinal
V13235,S821,Cajal Retzius
V13236,S3344,Microglia
V13237,S4129,Cajal Retzius
V13238,S1563,Ependyma
V13239,S4325,Cajal Retzius
V13240,S3045,Cajal Retzius
V13241,S4368,Polydendrocyte
V13242,S1336,Microglia
V13243,S2842,Polydendrocyte
V13244,S3281,Dentate
V13245,S1186,Astrocyte
V13246,S321,Neurogenesis
V13247,S942,Cajal Retzius
V13248,S1441,Cajal Retzius
V13249,S4433,Neurogenesis
V13250,S1338,Microglia
V13251,S240,Cajal Retzius
V13252,S3083,Neurogenesis
V13253,S261,Cajal Retzius
V13254,S2943,Polydendrocyte
V13255,S339,Neurogenesis
V13256,S2864,Cajal Retzius
V13257,S794,Neurogenesis
V13258,S3653,Cajal Retzius
V13259,S1169,Cajal Retzius
V13260,S3010,Entorhinal
V13261,S4543,Dentate
V13262,S1340,Astrocyte
V13263,S3704,Cajal Retzius
V13264,S910,Neurogenesis
V13265,S400,Sic17ab
V13266,S4423,Cajal Retzius
V13267,S1777,Dentate
V13268,S3337,Neurogenesis
V13269,S1170,Gad2
V13270,S4193,Astrocyte
V13271,S687,Entorhinal
V13272,S1440,Ependyma
V13273,S1554,Astrocyte
V13274,S2068,Cajal Retzius
V13275,S4025,Ependyma
V13276,S2898,Astrocyte
V13277,S3397,Ependyma
V13278,S4063,Cajal Retzius
V13279,S2198,Neurogenesis
V13280,S2681,Astrocyte
V13281,S1473,Dentate
V13282,S2042,Polydendrocyte
V13283,S3798,Dentate
V13284,S1499,Ependyma
V13285,S2969,Polydendrocyte
V13286,S967,Microglia
V13287,S854,Neurogenesis
V13288,S923,Dentate
V13289,S3941,Dentate
V13290,S2736,Ependyma
V13291,S3118,Cajal Retzius
V13292,S3308,Cajal Retzius
V13293,S1085,Microglia
V13294,S4291,Polydendrocyte
V13295,S1471,Dentate
V13296,S586,Astrocyte
V13297,S2633,Endothelial
V13298,S1161,Astrocyte
V13299,S1315,Neurogenesis
V13300,S2252,Sic17ab
V13301,S3866,Astrocyte
V13302,S1555,Cajal Retzius
V13303,S1927,Cajal Retzius
V13304,S2608,Dentate
V13305,S2594,Neurogenesis
V13306,S3933,Dentate
V13307,S4022,Cajal Retzius
V13308,S467,Gad2
V13309,S3789,Cajal Retzius
V13310,S74,Cajal Retzius
V13311,S1278,Entorhinal
V13312,S4233,Microglia
V13313,S286,Cajal Retzius
V13314,S2249,Neurogenesis
V13315,S3065,Ependyma
V13316,S2161,Entorhinal
V13317,S3628,Microglia
V13318,S630,Cajal Retzius
V13319,S3171,Cajal Retzius
V13320,S1357,Cajal Retzius
V13321,S2244,Neurogenesis
V13322,S1312,Sic17ab
V13323,S3903,Neurogenesis
V13324,S1649,Neurogenesis
V13325,S2392,Cajal Retzius
V13326,S1473,Sic17ab
V13327,S4430,Polydendrocyte
V13328,S1105,Neurogenesis
V13329,S775,Endothelial
V13330,S1317,Astrocyte
V13331,S2727,Gad2
V13332,S3811,Cajal Retzius
V13333,S275,Cajal Retzius
V13334,S3140,Astrocyte
V13335,S4121,Cajal Retzius
V13336,S2736,Entorhinal
V13337,S593,Cajal Retzius
V13338,S4427,Astrocyte
V13339,S1802,Neurogenesis
V13340,S736,Neurogenesis
V13341,S2557,Endothelial
V13342,S1578,Cajal Retzius
V13343,S2293,Dentate
V13344,S3668,Cajal Retzius
V13345,S2143,Neurogenesis
V13346,S388,Dentate
V13347,S3998,Astrocyte
V13348,S3693,Cajal Retzius
V13349,S1728,Fibroblast
V13350,S772,Neurogenesis
V13351,S1410,Neurogenesis
V13352,S4340,Neurogenesis
V13353,S1561,Ependyma
V13354,S2276,Astrocyte
V13355,S1929,Astrocyte
V13356,S2059,Ependyma
V13357,S401,Cajal Retzius
V13358,S1979,Microglia
V13359,S2501,Fibroblast
V13360,S2214,Dentate
V13361,S2455,Microglia
V13362,S1622,Ependyma
V13363,S1949,Fibroblast
V13364,S918,Cajal Retzius
V13365,S1936,Cajal Retzius
V13366,S1851,Neurogenesis
V13367,S3375,Dentate
V13368,S1771,Sic17ab
V13369,S3837,Cajal Retzius
V13370,S2253,Entorhinal
V13371,S640,Sic17ab
V13372,S3230,Ependyma
V13373,S1171,Cajal Retzius
V13374,S2888,Ependyma
V13375,S4037,Cajal Retzius
V13376,S1179,Entorhinal
V13377,S385,Gad2
V13378,S3621,Neurogenesis
V13379,S4385,Sic17ab
V13380,S1436,Astrocyte
V13381,S3562,Neurogenesis
V13382,S147,Neurogenesis
V13383,S960,Sic17ab
V13384,S626,Cajal Retzius
V13385,S151,Cajal Retzius
V13386,S3405,Neurogenesis
V13387,S1249,Fibroblast
V13388,S243,Cajal Retzius
V13389,S3439,Ependyma
V13390,S2888,Cajal Retzius
V13391,S2615,Cajal Retzius
V13392,S1811,Cajal Retzius
V13393,S3099,Neurogenesis
V13394,S4368,Cajal Retzius
V13395,S4466,Cajal Retzius
V13396,S2476,Entorhinal
V13397,S555,Dentate
V13398,S2940,Cajal Retzius
V13399,S2286,Dentate
V13400,S3377,Choroid
V13401,S3161,Neurogenesis
V13402,S687,Cajal Retzius
V13403,S2863,Neurogenesis
V13404,S3293,Cajal Retzius
V13405,S1818,Fibroblast
V13406,S4010,Cajal Retzius
V13407,S2104,Neurogenesis
V13408,S1559,Cajal Retzius
V13409,S3301,Neurogenesis
V13410,S702,Cajal Retzius
V13411,S1014,Microglia
V13412,S3523,Cajal Retzius
V13413,S3018,Dentate
V13414,S3375,Dentate
V13415,S2724,Neurogenesis
V13416,S3099,Dentate
V13417,S4151,Cajal Retzius
V13418,S2258,Sic17ab
V13419,S441,Cajal Retzius
V13420,S1559,Gad2
V13421,S2934,Neurogenesis
V13422,S1380,Cajal Retzius
V13423,S4164,Cajal Retzius
V13424,S887,Cajal Retzius
V13425,S3430,Endothelial
V13426,S2149,Dentate
V13427,S3386,Dentate
V13428,S3661,Cajal Retzius
V13429,S1332,Microglia
V13430,S3898,Cajal Retzius
V13431,S854,Cajal Retzius
V13432,S525,Ependyma
V13433,S3202,Neurogenesis
V13434,S521,Sic17ab
V13435,S1985,Cajal Retzius
V13436,S3286,Dentate
V13437,S1790,Neurogenesis
V13438,S800,Neurogenesis
V13439,S1813,Cajal Retzius
V13440,S3505,Choroid
V13441,S1810,Microglia
V13442,S3806,Astrocyte
V13443,S1147,Microglia
V13444,S2399,Endothelial
V13445,S3299,Neurogenesis
V13446,S1957,Mural
V13447,S4011,Cajal Retzius
V13448,S3824,Choroid
V13449,S3621,Astrocyte
V13450,S1145,Astrocyte
V13451,S2203,Ependyma
V13452,S4322,Entorhinal
V13453,S1222,Cajal Retzius
V13454,S303,Dentate
V13455,S4097,Gad2
V13456,S3947,Cajal Retzius
V13457,S2614,Cajal Retzius
V13458,S2810,Dentate
V13459,S3090,Entorhinal
V13460,S2928,Ependyma
V13461,S3912,Neurogenesis
V13462,S3723,Neurogenesis
V13463,S3332,Ependyma
V13464,S3845,Cajal Retzius
V13465,S1410,Cajal Retzius
V13466,S3717,Microglia
V13467,S2979,Dentate
V13468,S572,Cajal Retzius
V13469,S2666,Astrocyte
V13470,S4293,Polydendrocyte
V13471,S2870,Cajal Retzius
V13472,S2676,Cajal Retzius
V13473,S277,Sic17ab
V13474,S2352,Cajal Retzius
V13475,S3253,Dentate
V13476,S406,Cajal Retzius
V13477,S4457,Sic17ab
V13478,S4456,Cajal Retzius
V13479,S645,Dentate
V13480,S1744,Polydendrocyte
V13481,S3183,Endothelial
V13482,S4126,Microglia
V13483,S2326,Neurogenesis
V13484,S2632,Astrocyte
