CellID,SpotID,CellType
V12812,S409,Granule
V12813,S2189,Bergmann
V12814,S3639,Bergmann
V12815,S2358,Granule
V12816,S1797,Granule
V12817,S2098,Granule
V12818,S3788,Granule
V12819,S1116,Purkinje
V12820,S3569,Granule
V12821,S2976,Nnat
V12822,S1006,Granule
V12823,S1319,Granule
V12824,S256,Purkinje
V12825,S2367,Oligodendrocyte
V12826,S4217,Oligodendrocyte
V12827,S1620,Oligodendrocyte
V12828,S689,Fibroblast
V12829,S4744,Bergmann
V12830,S1226,Granule
V12831,S227,Granule
V12832,S3128,Granule
V12833,S1080,Granule
V12834,S3960,Pvalb
V12835,S438,Granule
V12836,S2585,Pvalb
V12837,S3188,Nnat
V12838,S4392,Granule
V12839,S4664,Granule
V12840,S556,Fibroblast
V12841,S2961,Granule
V12842,S2783,Granule
V12843,S3329,Purkinje
V12844,S1057,Bergmann
V12845,S854,Bergmann
V12846,S2304,Granule
V12847,S615,Granule
V12848,S1467,Granule
V12849,S2028,Fibroblast
V12850,S4447,Granule
V12851,S4744,Granule
V12852,S1569,Granule
V12853,S2632,Oligodendrocyte
V12854,S2876,Bergmann
V12855,S694,Granule
V12856,S3077,Astrocyte
V12857,S430,Purkinje
V12858,S2862,Granule
V12859,S1561,Granule
V12860,S3772,Fibroblast
V12861,S353,Granule
V12862,S4525,Bergmann
V12863,S1691,Oligodendrocyte
V12864,S4550,Granule
V12865,S863,Pvalb
V12866,S2998,Oligodendrocyte
V12867,S4163,Purkinje
V12868,S26,Purkinje
V12869,S69,Granule
V12870,S4080,Bergmann
V12871,S2703,Purkinje
V12872,S2612,Granule
V12873,S3020,Microglia
V12874,S4682,Pvalb
V12875,S3197,Fibroblast
V12876,S1854,Choroid
V12877,S2765,Granule
V12878,S3822,Granule
V12879,S2139,Granule
V12880,S3037,Granule
V12881,S3487,Granule
V12882,S976,Granule
V12883,S4346,Granule
V12884,S3874,Fibroblast
V12885,S210,Bergmann
V12886,S704,Oligodendrocyte
V12887,S3672,Granule
V12888,S3804,Purkinje
V12889,S347,Granule
V12890,S4423,Granule
V12891,S1433,Pvalb
V12892,S3338,Granule
V12893,S396,Astrocyte
V12894,S1391,Granule
V12895,S1902,Granule
V12896,S2906,Oligodendrocyte
V12897,S3172,Microglia
V12898,S2507,Granule
V12899,S4022,Fibroblast
V12900,S1755,Purkinje
V12901,S827,Choroid
V12902,S2972,Granule
V12903,S758,Granule
V12904,S2852,Granule
V12905,S4192,Granule
V12906,S4274,Bergmann
V12907,S4144,Pvalb
V12908,S3422,Pvalb
V12909,S421,Granule
V12910,S760,Granule
V12911,S2959,Granule
V12912,S4701,Pvalb
V12913,S1642,Granule
V12914,S97,Granule
V12915,S3214,Choroid
V12916,S1986,Fibroblast
V12917,S3515,Pvalb
V12918,S794,Bergmann
V12919,S2325,Granule
V12920,S2070,Bergmann
V12921,S4297,Fibroblast
V12922,S1861,Granule
V12923,S3275,Granule
V12924,S292,Granule
V12925,S4546,Granule
V12926,S3927,Granule
V12927,S651,Granule
V12928,S1560,Granule
V12929,S1820,Purkinje
V12930,S4391,Granule
V12931,S1359,Choroid
V12932,S877,Granule
V12933,S3465,Choroid
V12934,S1729,Choroid
V12935,S3812,Bergmann
V12936,S1444,Granule
V12937,S1438,Granule
V12938,S1877,Oligodendrocyte
V12939,S1119,Granule
V12940,S2628,Pvalb
V12941,S1477,Bergmann
V12942,S4510,Granule
V12943,S249,Bergmann
V12944,S4141,Granule
V12945,S789,Fibroblast
V12946,S2830,Granule
V12947,S4344,Fibroblast
V12948,S4600,Endothelial
V12949,S1063,Granule
V12950,S3583,Oligodendrocyte
V12951,S3699,Granule
V12952,S125,Granule
V12953,S4101,Granule
V12954,S84,Pvalb
V12955,S1204,Granule
V12956,S3242,Granule
V12957,S413,Purkinje
V12958,S2059,Granule
V12959,S4156,Choroid
V12960,S2144,Granule
V12961,S2248,Fibroblast
V12962,S2067,Bergmann
V12963,S1018,Granule
V12964,S159,Granule
V12965,S4009,Choroid
V12966,S832,Granule
V12967,S4428,Oligodendrocyte
V12968,S2856,Purkinje
V12969,S1762,Granule
V12970,S2077,Bergmann
V12971,S4095,Endothelial
V12972,S502,Oligodendrocyte
V12973,S2547,Pvalb
V12974,S1858,Purkinje
V12975,S2733,Oligodendrocyte
V12976,S2652,Granule
V12977,S1680,Granule
V12978,S3622,Granule
V12979,S1261,Pvalb
V12980,S3418,Astrocyte
V12981,S262,Granule
V12982,S1692,Granule
V12983,S3338,Granule
V12984,S289,Granule
V12985,S3147,Microglia
V12986,S744,Granule
V12987,S4600,Bergmann
V12988,S3417,Oligodendrocyte
V12989,S3135,Microglia
V12990,S1779,Choroid
V12991,S3229,Granule
V12992,S166,Granule
V12993,S1977,Granule
V12994,S2717,Granule
V12995,S2595,Granule
V12996,S3053,Granule
V12997,S3020,Astrocyte
V12998,S2994,Astrocyte
V12999,S4280,Fibroblast
V13000,S3283,Granule
V13001,S2243,Astrocyte
V13002,S4522,Bergmann
V13003,S1475,Granule
V13004,S724,Granule
V13005,S2267,Purkinje
V13006,S387,Granule
V13007,S905,Granule
V13008,S4260,Pvalb
V13009,S3602,Granule
V13010,S1903,Purkinje
V13011,S867,Purkinje
V13012,S1735,Pvalb
V13013,S1462,Granule
V13014,S4404,Granule
V13015,S1732,Granule
V13016,S1688,Fibroblast
V13017,S94,Granule
V13018,S2058,Astrocyte
V13019,S1390,Granule
V13020,S1800,Granule
V13021,S2397,Granule
V13022,S4163,Purkinje
V13023,S4485,Pvalb
V13024,S3946,Granule
V13025,S3698,Pvalb
V13026,S379,Granule
V13027,S4259,Oligodendrocyte
V13028,S653,Pvalb
V13029,S1075,Granule
V13030,S3645,Fibroblast
V13031,S3583,Oligodendrocyte
V13032,S30,Granule
V13033,S2230,Purkinje
V13034,S3946,Purkinje
V13035,S2483,Bergmann
V13036,S754,Pvalb
V13037,S4476,Endothelial
V13038,S394,Granule
V13039,S4210,Granule
V13040,S423,Bergmann
V13041,S2941,Endothelial
V13042,S1499,Granule
V13043,S3195,Granule
V13044,S1178,Purkinje
V13045,S4703,Granule
V13046,S1442,Fibroblast
V13047,S255,Purkinje
V13048,S3733,Purkinje
V13049,S4148,Granule
V13050,S1016,Granule
V13051,S3194,Astrocyte
V13052,S1179,Purkinje
V13053,S2668,Bergmann
V13054,S938,Granule
V13055,S2379,Fibroblast
V13056,S1393,Purkinje
V13057,S3064,Granule
V13058,S2008,Granule
V13059,S4061,Granule
V13060,S2092,Granule
V13061,S434,Purkinje
V13062,S898,Granule
V13063,S2319,Granule
V13064,S2358,Granule
V13065,S4192,Granule
V13066,S3009,Purkinje
V13067,S1771,Pvalb
V13068,S4007,Bergmann
V13069,S4009,Choroid
V13070,S3927,Oligodendrocyte
V13071,S4059,Granule
V13072,S2089,Granule
V13073,S2966,Oligodendrocyte
V13074,S3377,Bergmann
V13075,S2906,Oligodendrocyte
V13076,S27,Granule
V13077,S200,Microglia
V13078,S372,Bergmann
V13079,S2636,Oligodendrocyte
V13080,S2447,Endothelial
V13081,S3536,Astrocyte
V13082,S3797,Bergmann
V13083,S984,Purkinje
V13084,S477,Granule
V13085,S2462,Endothelial
V13086,S1107,Granule
V13087,S2456,Microglia
V13088,S3059,Oligodendrocyte
V13089,S160,Granule
V13090,S369,Granule
V13091,S112,Granule
V13092,S409,Granule
V13093,S3163,Granule
V13094,S270,Granule
V13095,S4307,Microglia
V13096,S1428,Purkinje
V13097,S432,Granule
V13098,S2343,Granule
V13099,S1270,Granule
V13100,S1045,Bergmann
V13101,S273,Oligodendrocyte
V13102,S431,Pvalb
V13103,S320,Granule
V13104,S3407,Granule
V13105,S2448,Purkinje
V13106,S1678,Oligodendrocyte
V13107,S4449,Bergmann
V13108,S3050,Astrocyte
V13109,S1570,Granule
V13110,S4271,Granule
V13111,S2749,Granule
V13112,S128,Granule
V13113,S2780,Granule
V13114,S74,Granule
V13115,S1935,Bergmann
V13116,S1115,Microglia
V13117,S3273,Granule
V13118,S3217,Astrocyte
V13119,S3657,Purkinje
V13120,S1244,Granule
V13121,S2885,Nnat
V13122,S2763,Granule
V13123,S2031,Bergmann
V13124,S197,Granule
V13125,S30,Granule
V13126,S3449,Granule
V13127,S1314,Granule
V13128,S3821,Oligodendrocyte
V13129,S677,Bergmann
V13130,S2350,Oligodendrocyte
V13131,S1441,Granule
V13132,S4590,Bergmann
V13133,S1013,Granule
V13134,S4434,Granule
V13135,S3396,Pvalb
V13136,S2301,Oligodendrocyte
V13137,S995,Bergmann
V13138,S4005,Microglia
V13139,S3628,Granule
V13140,S3089,Granule
V13141,S183,Granule
V13142,S3374,Granule
V13143,S4093,Granule
V13144,S2024,Granule
V13145,S1883,Oligodendrocyte
V13146,S4177,Purkinje
V13147,S3782,Choroid
V13148,S2416,Bergmann
V13149,S675,Bergmann
V13150,S3941,Granule
V13151,S1392,Granule
V13152,S1366,Bergmann
V13153,S299,Purkinje
V13154,S3622,Granule
V13155,S4215,Pvalb
V13156,S809,Bergmann
V13157,S2293,Bergmann
V13158,S2923,Granule
V13159,S4566,Nnat
V13160,S1936,Bergmann
V13161,S2204,Granule
V13162,S274,Granule
V13163,S1724,Granule
V13164,S318,Granule
V13165,S863,Bergmann
V13166,S2368,Oligodendrocyte
V13167,S2194,Granule
V13168,S2015,Granule
V13169,S1720,Oligodendrocyte
V13170,S971,Granule
V13171,S1401,Pvalb
V13172,S1873,Pvalb
V13173,S3805,Granule
V13174,S445,Granule
V13175,S2221,Granule
V13176,S4361,Bergmann
V13177,S983,Granule
V13178,S730,Purkinje
V13179,S2809,Endothelial
V13180,S3321,Purkinje
V13181,S2142,Purkinje
V13182,S1151,Granule
V13183,S898,Oligodendrocyte
V13184,S4129,Granule
V13185,S2651,Oligodendrocyte
V13186,S3774,Bergmann
V13187,S4517,Granule
V13188,S4068,Bergmann
V13189,S18,Granule
V13190,S3234,Granule
V13191,S1567,Granule
V13192,S2057,Granule
V13193,S4605,Granule
V13194,S2954,Endothelial
V13195,S4324,Fibroblast
V13196,S3849,Bergmann
V13197,S2984,Granule
V13198,S2846,Granule
V13199,S1520,Granule
V13200,S634,Granule
V13201,S2757,Purkinje
V13202,S3676,Granule
V13203,S1579,Fibroblast
V13204,S3648,Endothelial
V13205,S1728,Granule
V13206,S1241,Purkinje
V13207,S4055,Granule
V13208,S2094,Granule
V13209,S983,Granule
V13210,S1936,Astrocyte
V13211,S2674,Purkinje
V13212,S831,Astrocyte
V13213,S1434,Purkinje
V13214,S2170,Bergmann
V13215,S1381,Granule
V13216,S2287,Oligodendrocyte
V13217,S937,Granule
V13218,S3147,Microglia
V13219,S3780,Purkinje
V13220,S4083,Bergmann
V13221,S2065,Bergmann
V13222,S1866,Oligodendrocyte
V13223,S2479,Microglia
V13224,S297,Pvalb
V13225,S1039,Granule
V13226,S617,Granule
V13227,S569,Granule
V13228,S719,Granule
V13229,S1435,Nnat
V13230,S1465,Granule
V13231,S72,Granule
V13232,S421,Granule
V13233,S1073,Granule
V13234,S3428,Granule
V13235,S457,Granule
V13236,S2553,Granule
V13237,S1271,Oligodendrocyte
V13238,S1737,Bergmann
V13239,S2545,Granule
V13240,S3042,Granule
V13241,S4703,Endothelial
V13242,S4106,Bergmann
V13243,S1314,Granule
V13244,S4312,Granule
V13245,S1209,Granule
V13246,S720,Nnat
V13247,S3779,Bergmann
V13248,S2267,Purkinje
V13249,S1865,Bergmann
V13250,S3146,Fibroblast
V13251,S2852,Endothelial
V13252,S4024,Granule
V13253,S2681,Granule
V13254,S555,Fibroblast
V13255,S3594,Nnat
V13256,S4525,Bergmann
V13257,S871,Purkinje
V13258,S4100,Microglia
V13259,S4145,Choroid
V13260,S3110,Granule
V13261,S621,Bergmann
V13262,S2934,Granule
V13263,S3694,Microglia
V13264,S1918,Choroid
V13265,S754,Bergmann
V13266,S3825,Granule
V13267,S4673,Granule
V13268,S2701,Endothelial
V13269,S3526,Bergmann
V13270,S1392,Purkinje
V13271,S3332,Bergmann
V13272,S2532,Granule
V13273,S13,Purkinje
V13274,S316,Granule
V13275,S1244,Purkinje
V13276,S3539,Bergmann
V13277,S982,Granule
V13278,S3157,Purkinje
V13279,S3254,Bergmann
V13280,S1480,Bergmann
V13281,S1945,Fibroblast
V13282,S1602,Oligodendrocyte
V13283,S3686,Choroid
V13284,S2,Granule
V13285,S219,Granule
V13286,S4624,Bergmann
V13287,S3859,Astrocyte
V13288,S3311,Purkinje
V13289,S1744,Bergmann
V13290,S3299,Choroid
V13291,S1180,Purkinje
V13292,S1944,Granule
V13293,S2008,Granule
V13294,S156,Granule
V13295,S2949,Granule
V13296,S3225,Nnat
V13297,S831,Granule
V13298,S512,Endothelial
V13299,S3662,Oligodendrocyte
V13300,S701,Granule
V13301,S1072,Granule
V13302,S3591,Purkinje
V13303,S1744,Purkinje
V13304,S2269,Granule
V13305,S4567,Granule
V13306,S2570,Purkinje
V13307,S4220,Bergmann
V13308,S1388,Granule
V13309,S2713,Granule
V13310,S4501,Granule
V13311,S76,Granule
V13312,S492,Granule
V13313,S4414,Granule
V13314,S385,Bergmann
V13315,S3139,Oligodendrocyte
V13316,S4165,Bergmann
V13317,S241,Granule
V13318,S466,Bergmann
V13319,S1676,Pvalb
V13320,S3377,Granule
V13321,S1040,Granule
V13322,S1197,Pvalb
V13323,S3995,Granule
V13324,S3258,Granule
V13325,S3958,Granule
V13326,S4588,Bergmann
V13327,S781,Granule
V13328,S4176,Pvalb
V13329,S179,Granule
V13330,S4361,Choroid
V13331,S2980,Endothelial
V13332,S4228,Nnat
V13333,S172,Fibroblast
V13334,S2785,Choroid
V13335,S196,Endothelial
V13336,S2158,Granule
V13337,S452,Granule
V13338,S4345,Granule
V13339,S4015,Granule
V13340,S2133,Oligodendrocyte
V13341,S3720,Granule
V13342,S2211,Endothelial
V13343,S1560,Granule
V13344,S753,Bergmann
V13345,S973,Granule
V13346,S2798,Granule
V13347,S3364,Granule
V13348,S1232,Granule
V13349,S778,Granule
V13350,S2472,Fibroblast
V13351,S4227,Granule
V13352,S1023,Oligodendrocyte
V13353,S3077,Granule
V13354,S2370,Granule
V13355,S1480,Choroid
V13356,S2288,Oligodendrocyte
V13357,S2192,Granule
V13358,S2276,Granule
V13359,S132,Granule
V13360,S2210,Astrocyte
V13361,S2425,Granule
V13362,S4741,Granule
V13363,S3278,Granule
V13364,S1993,Purkinje
V13365,S3861,Granule
V13366,S111,Astrocyte
V13367,S3587,Granule
V13368,S4376,Pvalb
V13369,S3537,Pvalb
V13370,S1643,Astrocyte
V13371,S1003,Purkinje
V13372,S4424,Microglia
V13373,S3775,Astrocyte
V13374,S3564,Bergmann
V13375,S281,Granule
V13376,S986,Granule
V13377,S1070,Granule
V13378,S3643,Microglia
V13379,S3317,Granule
V13380,S3055,Granule
V13381,S1758,Granule
V13382,S1451,Oligodendrocyte
V13383,S3105,Granule
V13384,S1760,Purkinje
V13385,S2564,Bergmann
V13386,S2042,Choroid
V13387,S4070,Granule
V13388,S4407,Astrocyte
V13389,S3781,Choroid
V13390,S2762,Fibroblast
V13391,S1688,Nnat
V13392,S3937,Granule
V13393,S2569,Pvalb
V13394,S2952,Granule
V13395,S4453,Bergmann
V13396,S817,Purkinje
V13397,S3282,Granule
V13398,S76,Astrocyte
V13399,S4333,Granule
V13400,S1930,Pvalb
V13401,S2613,Granule
V13402,S146,Granule
V13403,S831,Granule
V13404,S4314,Granule
V13405,S1118,Pvalb
V13406,S307,Nnat
V13407,S3240,Granule
V13408,S1282,Fibroblast
V13409,S4168,Fibroblast
V13410,S2628,Endothelial
V13411,S1039,Granule
V13412,S3598,Bergmann
V13413,S153,Granule
V13414,S965,Astrocyte
V13415,S4374,Granule
V13416,S4756,Granule
V13417,S755,Purkinje
V13418,S2570,Bergmann
V13419,S1693,Nnat
V13420,S4655,Bergmann
V13421,S3981,Endothelial
V13422,S1642,Bergmann
V13423,S1359,Granule
V13424,S4193,Pvalb
V13425,S1053,Purkinje
V13426,S246,Purkinje
V13427,S3204,Granule
V13428,S3960,Pvalb
V13429,S938,Granule
V13430,S4197,Granule
V13431,S1584,Granule
V13432,S4716,Purkinje
V13433,S3577,Granule
V13434,S2247,Purkinje
V13435,S290,Granule
V13436,S1875,Oligodendrocyte
V13437,S4503,Bergmann
V13438,S117,Granule
V13439,S3455,Bergmann
V13440,S556,Granule
V13441,S2856,Granule
V13442,S4278,Endothelial
V13443,S790,Bergmann
V13444,S919,Endothelial
V13445,S4673,Granule
V13446,S4612,Granule
V13447,S4084,Fibroblast
V13448,S4322,Pvalb
V13449,S1581,Purkinje
V13450,S644,Granule
V13451,S2943,Microglia
V13452,S865,Purkinje
V13453,S1017,Purkinje
V13454,S2300,Fibroblast
V13455,S3360,Granule
V13456,S1876,Oligodendrocyte
V13457,S2940,Granule
V13458,S847,Granule
V13459,S2290,Astrocyte
V13460,S2186,Granule
V13461,S4552,Granule
V13462,S792,Microglia
V13463,S2721,Granule
V13464,S195,Granule
V13465,S3333,Granule
V13466,S4480,Granule
V13467,S1048,Purkinje
V13468,S3399,Granule
V13469,S1343,Nnat
V13470,S2343,Bergmann
V13471,S4191,Bergmann
V13472,S1837,Granule
V13473,S3533,Pvalb
V13474,S449,Oligodendrocyte
V13475,S791,Bergmann
V13476,S288,Pvalb
V13477,S25,Purkinje
V13478,S3564,Granule
V13479,S1847,Endothelial
V13480,S2538,Choroid
V13481,S3712,Microglia
V13482,S4377,Granule
V13483,S1458,Granule
V13484,S2425,Granule
V13485,S2369,Endothelial
V13486,S2623,Granule
V13487,S2361,Fibroblast
V13488,S988,Endothelial
V13489,S1948,Fibroblast
V13490,S3777,Choroid
V13491,S2360,Pvalb
V13492,S2066,Granule
V13493,S3151,Endothelial
V13494,S2590,Pvalb
V13495,S3894,Granule
V13496,S3838,Endothelial
V13497,S4358,Granule
V13498,S3642,Endothelial
V13499,S1910,Granule
V13500,S2603,Granule
V13501,S1308,Granule
V13502,S1019,Granule
V13503,S1411,Oligodendrocyte
V13504,S2153,Nnat
V13505,S2900,Bergmann
V13506,S1465,Granule
V13507,S943,Granule
V13508,S4009,Choroid
V13509,S3250,Granule
V13510,S4525,Bergmann
V13511,S4467,Bergmann
V13512,S1715,Bergmann
V13513,S1613,Fibroblast
V13514,S306,Granule
V13515,S3358,Granule
V13516,S2327,Granule
V13517,S4054,Granule
V13518,S1037,Granule
V13519,S647,Bergmann
V13520,S952,Granule
V13521,S3182,Granule
V13522,S1041,Purkinje
V13523,S966,Granule
V13524,S3474,Fibroblast
V13525,S3443,Granule
V13526,S2842,Purkinje
V13527,S2032,Choroid
V13528,S1610,Oligodendrocyte
V13529,S163,Granule
V13530,S3156,Bergmann
V13531,S722,Granule
V13532,S3700,Granule
V13533,S4725,Purkinje
V13534,S599,Granule
V13535,S1711,Granule
V13536,S1019,Granule
V13537,S3812,Granule
V13538,S367,Granule
V13539,S3062,Granule
V13540,S4724,Bergmann
V13541,S456,Granule
V13542,S4699,Microglia
V13543,S3281,Granule
V13544,S4658,Pvalb
V13545,S3911,Bergmann
V13546,S2818,Oligodendrocyte
V13547,S459,Granule
V13548,S1987,Bergmann
V13549,S506,Granule
V13550,S3430,Granule
V13551,S2714,Granule
V13552,S1016,Oligodendrocyte
V13553,S1601,Granule
V13554,S2944,Purkinje
V13555,S849,Purkinje
V13556,S660,Granule
V13557,S200,Granule
V13558,S1826,Endothelial
V13559,S3813,Nnat
V13560,S38,Fibroblast
V13561,S3952,Granule
V13562,S1485,Astrocyte
V13563,S1679,Bergmann
V13564,S4604,Choroid
V13565,S3756,Nnat
V13566,S178,Bergmann
V13567,S1214,Granule
V13568,S3103,Oligodendrocyte
V13569,S1648,Granule
V13570,S3980,Granule
V13571,S888,Granule
V13572,S4306,Granule
V13573,S4530,Oligodendrocyte
V13574,S4484,Granule
V13575,S1078,Bergmann
V13576,S1169,Granule
V13577,S493,Granule
V13578,S3665,Granule
V13579,S1086,Granule
V13580,S4707,Pvalb
V13581,S2112,Bergmann
V13582,S1515,Granule
V13583,S1502,Granule
V13584,S3172,Granule
V13585,S1551,Granule
V13586,S1078,Granule
V13587,S3471,Fibroblast
V13588,S1407,Granule
V13589,S2817,Oligodendrocyte
V13590,S2213,Oligodendrocyte
V13591,S3289,Fibroblast
V13592,S3184,Microglia
V13593,S2194,Oligodendrocyte
V13594,S4517,Granule
V13595,S2061,Granule
V13596,S460,Granule
V13597,S1621,Oligodendrocyte
V13598,S3091,Purkinje
V13599,S3234,Granule
V13600,S4700,Granule
V13601,S1428,Bergmann
V13602,S4067,Granule
V13603,S3618,Bergmann
V13604,S4532,Granule
V13605,S3194,Granule
V13606,S4696,Granule
V13607,S1041,Granule
V13608,S1817,Pvalb
V13609,S90,Granule
V13610,S2028,Granule
V13611,S488,Granule
V13612,S4189,Granule
V13613,S2371,Purkinje
V13614,S4673,Granule
V13615,S1792,Choroid
V13616,S522,Pvalb
V13617,S872,Granule
V13618,S2364,Oligodendrocyte
V13619,S4246,Purkinje
V13620,S611,Granule
V13621,S4216,Granule
V13622,S4497,Granule
V13623,S2006,Microglia
V13624,S3004,Purkinje
V13625,S856,Bergmann
V13626,S2534,Purkinje
V13627,S3967,Granule
V13628,S4383,Granule
V13629,S3815,Granule
V13630,S3549,Purkinje
V13631,S2382,Bergmann
V13632,S4555,Bergmann
V13633,S2800,Granule
V13634,S2931,Granule
V13635,S3080,Oligodendrocyte
V13636,S324,Pvalb
V13637,S1029,Microglia
V13638,S328,Bergmann
V13639,S1766,Astrocyte
V13640,S970,Granule
V13641,S3834,Pvalb
V13642,S2227,Endothelial
V13643,S3542,Granule
V13644,S1265,Bergmann
V13645,S3269,Purkinje
V13646,S3710,Granule
V13647,S2474,Granule
V13648,S2728,Astrocyte
V13649,S1135,Granule
V13650,S152,Granule
V13651,S1673,Astrocyte
V13652,S1042,Granule
V13653,S3439,Pvalb
V13654,S4102,Granule
V13655,S1419,Granule
V13656,S2203,Astrocyte
V13657,S4634,Endothelial
V13658,S629,Granule
V13659,S243,Granule
V13660,S400,Endothelial
V13661,S110,Bergmann
V13662,S124,Granule
V13663,S3776,Granule
V13664,S4552,Bergmann
V13665,S3363,Granule
V13666,S1695,Granule
V13667,S1651,Astrocyte
V13668,S2678,Granule
V13669,S1069,Granule
V13670,S2539,Granule
V13671,S853,Endothelial
V13672,S3428,Fibroblast
V13673,S4543,Granule
V13674,S4541,Granule
V13675,S1110,Choroid
V13676,S3950,Purkinje
V13677,S3725,Granule
V13678,S4005,Granule
V13679,S919,Purkinje
V13680,S232,Purkinje
V13681,S706,Bergmann
V13682,S3288,Granule
V13683,S3827,Bergmann
V13684,S2618,Fibroblast
V13685,S1335,Granule
V13686,S146,Granule
V13687,S3030,Granule
V13688,S1575,Granule
V13689,S4210,Choroid
V13690,S658,Granule
V13691,S3444,Granule
V13692,S3300,Nnat
V13693,S3720,Purkinje
V13694,S3348,Granule
V13695,S3428,Granule
V13696,S4138,Bergmann
V13697,S2058,Granule
V13698,S2842,Purkinje
V13699,S1407,Granule
V13700,S1641,Endothelial
V13701,S3284,Granule
V13702,S2395,Granule
V13703,S3525,Granule
V13704,S4283,Granule
V13705,S208,Purkinje
V13706,S3264,Granule
V13707,S1313,Granule
V13708,S1282,Purkinje
V13709,S576,Purkinje
V13710,S722,Granule
V13711,S453,Granule
V13712,S1360,Granule
V13713,S4697,Granule
V13714,S2944,Purkinje
V13715,S1197,Granule
V13716,S2580,Endothelial
V13717,S2397,Purkinje
V13718,S662,Granule
V13719,S1554,Granule
V13720,S2830,Granule
V13721,S3917,Granule
V13722,S1659,Granule
V13723,S1058,Granule
V13724,S4068,Bergmann
V13725,S4180,Purkinje
V13726,S26,Purkinje
V13727,S2075,Purkinje
V13728,S1165,Astrocyte
V13729,S30,Granule
V13730,S3518,Bergmann
V13731,S1561,Granule
V13732,S3844,Microglia
V13733,S3119,Granule
V13734,S4403,Pvalb
V13735,S2092,Granule
V13736,S3356,Purkinje
V13737,S2221,Granule
V13738,S379,Granule
V13739,S439,Endothelial
V13740,S4225,Choroid
V13741,S3806,Granule
V13742,S4284,Astrocyte
V13743,S2988,Granule
V13744,S2874,Granule
V13745,S3104,Granule
V13746,S899,Granule
V13747,S1974,Granule
V13748,S2006,Granule
V13749,S1269,Pvalb
V13750,S364,Granule
V13751,S542,Granule
V13752,S2905,Bergmann
V13753,S3104,Fibroblast
V13754,S613,Granule
V13755,S1239,Granule
V13756,S4344,Fibroblast
V13757,S3267,Granule
V13758,S1270,Bergmann
V13759,S409,Granule
V13760,S3509,Purkinje
V13761,S2487,Granule
V13762,S2987,Granule
V13763,S1225,Granule
V13764,S1474,Granule
V13765,S1821,Purkinje
V13766,S1909,Microglia
V13767,S567,Bergmann
V13768,S2844,Granule
V13769,S4379,Granule
V13770,S4098,Granule
V13771,S4370,Pvalb
V13772,S4587,Granule
V13773,S2866,Purkinje
V13774,S1769,Endothelial
V13775,S387,Bergmann
V13776,S3104,Granule
V13777,S2226,Granule
V13778,S4165,Bergmann
V13779,S265,Granule
V13780,S2892,Granule
V13781,S484,Granule
V13782,S2137,Granule
V13783,S3214,Granule
V13784,S1473,Granule
V13785,S4030,Granule
V13786,S279,Granule
V13787,S434,Granule
V13788,S3146,Microglia
V13789,S2700,Granule
V13790,S1819,Purkinje
V13791,S3165,Granule
V13792,S4294,Oligodendrocyte
V13793,S4056,Purkinje
V13794,S2082,Purkinje
V13795,S4281,Bergmann
V13796,S3556,Granule
V13797,S4403,Granule
V13798,S1648,Granule
V13799,S1718,Granule
V13800,S3675,Choroid
V13801,S1477,Granule
V13802,S3579,Granule
V13803,S1570,Granule
V13804,S3641,Granule
V13805,S2896,Granule
V13806,S2248,Granule
V13807,S4100,Granule
V13808,S397,Granule
V13809,S4446,Granule
V13810,S971,Granule
V13811,S1067,Bergmann
V13812,S2841,Purkinje
V13813,S27,Granule
V13814,S3373,Granule
V13815,S750,Granule
V13816,S2784,Granule
V13817,S1932,Granule
